Date,State,Cured,Deaths,Confirmed
2020-07-23,Uttar Pradesh,33500,1263,55588
2020-07-23,West Bengal,29650,1221,49321
2020-07-24,Andaman and Nicobar Islands,170,0,240
2020-07-24,Andhra Pradesh,37555,884,72711
2020-07-24,Arunachal Pradesh,334,3,991
2020-07-24,Assam,20699,70,28791
2020-07-24,Bihar,20769,217,31980
2020-07-24,Chandigarh,531,13,800
2020-07-24,Chhattisgarh,4377,30,6254
2020-07-24,Dadra and Nagar Haveli and Daman and Diu,489,2,770
2020-07-24,Delhi,109065,3745,127364
2020-07-24,Goa,2655,29,4350
2020-07-24,Gujarat,37978,2252,52477
2020-07-24,Haryana,22249,378,28975
2020-07-24,Himachal Pradesh,1136,11,1834
2020-07-24,Jammu and Kashmir,8709,282,16429
2020-07-24,Jharkhand,3174,67,6975
2020-07-24,Karnataka,29310,1616,80863
2020-07-24,Kerala,6594,50,16110
2020-07-24,Ladakh,1025,2,1210
2020-07-24,Madhya Pradesh,17359,780,25474
2020-07-24,Maharashtra,194253,12854,347502
2020-07-24,Manipur,1466,0,2115
2020-07-24,Meghalaya,78,4,534
2020-07-24,Mizoram,183,0,332
2020-07-24,Nagaland,530,0,1174
2020-07-24,Odisha,14393,114,21099
2020-07-24,Puducherry,1400,34,2420
2020-07-24,Punjab,7741,277,11739
2020-07-24,Rajasthan,23815,594,33220
2020-07-24,Sikkim,122,0,460
2020-07-24,Tamil Nadu,136793,3232,192964
2020-07-24,Telengana,39327,447,50826
2020-07-24,Tripura,2072,10,3656
2020-07-24,Uttarakhand,3399,60,5445
2020-07-24,Uttar Pradesh,35803,1289,58104
2020-07-24,West Bengal,31656,1255,51757
2020-07-25,Andaman and Nicobar Islands,174,0,259
2020-07-25,Andhra Pradesh,39935,933,80858
2020-07-25,Arunachal Pradesh,392,3,1056
2020-07-25,Assam,21761,76,29921
2020-07-25,Bihar,22343,220,33926
2020-07-25,Chandigarh,535,13,823
2020-07-25,Chhattisgarh,4567,36,6731
2020-07-25,Dadra and Nagar Haveli and Daman and Diu,512,2,815
2020-07-25,Delhi,110931,3777,128389
2020-07-25,Goa,2865,29,4540
2020-07-25,Gujarat,38849,2278,53545
2020-07-25,Haryana,22953,382,29755
2020-07-25,Himachal Pradesh,1145,11,1954
2020-07-25,Jammu and Kashmir,9217,296,16782
2020-07-25,Jharkhand,3307,70,7493
2020-07-25,Karnataka,31347,1724,85870
2020-07-25,Kerala,7562,54,16995
2020-07-25,Ladakh,1035,2,1246
2020-07-25,Madhya Pradesh,17866,791,26210
2020-07-25,Maharashtra,199967,13132,357117
2020-07-25,Manipur,1491,0,2146
2020-07-25,Meghalaya,87,5,588
2020-07-25,Mizoram,183,0,361
2020-07-25,Nagaland,537,1,1239
2020-07-25,Odisha,15201,120,22693
2020-07-25,Puducherry,1483,35,2515
2020-07-25,Punjab,8096,282,12216
2020-07-25,Rajasthan,24547,602,34178
2020-07-25,Sikkim,142,0,477
2020-07-25,Tamil Nadu,143297,3320,199749
2020-07-25,Telengana,40334,455,52466
2020-07-25,Tripura,2131,11,3759
2020-07-25,Uttarakhand,3399,60,5445
2020-07-25,Uttar Pradesh,37712,1348,60771
2020-07-25,West Bengal,33529,1290,53973
2020-07-26,Andaman and Nicobar Islands,176,0,290
2020-07-26,Andhra Pradesh,43255,985,88671
2020-07-26,Arunachal Pradesh,428,3,1126
2020-07-26,Assam,23055,77,31086
2020-07-26,Bihar,24053,234,36604
2020-07-26,Chandigarh,555,13,852
2020-07-26,Chhattisgarh,4683,39,7087
2020-07-26,Dadra and Nagar Haveli and Daman and Diu,530,2,860
2020-07-26,Delhi,113068,3806,129531
2020-07-26,Goa,3047,33,4686
2020-07-26,Gujarat,39631,2300,54626
2020-07-26,Haryana,23654,389,30538
2020-07-26,Himachal Pradesh,1173,11,2049
2020-07-26,Jammu and Kashmir,9517,305,17305
2020-07-26,Jharkhand,3425,82,7836
2020-07-26,Karnataka,33750,1796,90942
2020-07-26,Kerala,8611,59,18098
2020-07-26,Ladakh,1057,3,1276
2020-07-26,Madhya Pradesh,18488,799,26926
2020-07-26,Maharashtra,207194,13389,366368
2020-07-26,Manipur,1524,0,2176
2020-07-26,Meghalaya,94,5,646
2020-07-26,Mizoram,183,0,361
2020-07-26,Nagaland,541,4,1289
2020-07-26,Odisha,15929,130,24013
2020-07-26,Puducherry,1561,38,2654
2020-07-26,Punjab,8297,291,12684
2020-07-26,Rajasthan,25306,613,35298
2020-07-26,Sikkim,142,0,499
2020-07-26,Tamil Nadu,151055,3409,206737
2020-07-26,Telengana,40334,455,52466
2020-07-26,Tripura,2209,11,3862
2020-07-26,Uttarakhand,3495,63,5961
2020-07-26,Uttar Pradesh,39903,1387,63742
2020-07-26,West Bengal,35654,1332,56377
2020-07-27,Andaman and Nicobar Islands,182,0,324
2020-07-27,Andhra Pradesh,46301,1041,96298
2020-07-27,Arunachal Pradesh,505,3,1158
2020-07-27,Assam,24040,79,32228
2020-07-27,Bihar,25815,244,39176
2020-07-27,Chandigarh,572,13,887
2020-07-27,Chhattisgarh,4944,43,7450
2020-07-27,Dadra and Nagar Haveli and Daman and Diu,550,2,914
2020-07-27,Delhi,114875,3827,130606
2020-07-27,Goa,3277,35,4861
2020-07-27,Gujarat,40365,2326,55822
2020-07-27,Haryana,24384,392,31332
2020-07-27,Himachal Pradesh,1198,12,2176
2020-07-27,Jammu and Kashmir,9928,312,17920
2020-07-27,Jharkhand,3704,85,8275
2020-07-27,Karnataka,35838,1878,96141
2020-07-27,Kerala,9300,61,19025
2020-07-27,Ladakh,1063,4,1285
2020-07-27,Madhya Pradesh,19132,811,27800
2020-07-27,Maharashtra,213238,13656,375799
2020-07-27,Manipur,1554,0,2235
2020-07-27,Meghalaya,135,5,702
2020-07-27,Mizoram,193,0,361
2020-07-27,Nagaland,549,4,1339
2020-07-27,Odisha,16793,140,25389
2020-07-27,Puducherry,1645,40,2786
2020-07-27,Punjab,8810,306,13218
2020-07-27,Rajasthan,25353,621,35909
2020-07-27,Sikkim,148,0,545
2020-07-27,Tamil Nadu,156526,3494,213723
2020-07-27,Telengana,41332,463,54059
2020-07-27,Tripura,2361,13,3900
2020-07-27,Uttarakhand,3566,63,6104
2020-07-27,Uttar Pradesh,41641,1426,66988
2020-07-27,West Bengal,37751,1372,58718
2020-07-28,Andaman and Nicobar Islands,192,1,338
2020-07-28,Andhra Pradesh,49558,1090,102349
2020-07-28,Arunachal Pradesh,574,3,1239
2020-07-28,Assam,25402,86,33576
2020-07-28,Bihar,27530,253,41244
2020-07-28,Chandigarh,575,14,910
2020-07-28,Chhattisgarh,5172,44,7745
2020-07-28,Dadra and Nagar Haveli and Daman and Diu,564,2,946
2020-07-28,Delhi,116372,3853,131219
2020-07-28,Goa,3410,36,5119
2020-07-28,Gujarat,41380,2348,56874
2020-07-28,Haryana,25046,397,32127
2020-07-28,Himachal Pradesh,1216,14,2270
2020-07-28,Jammu and Kashmir,10402,321,18390
2020-07-28,Jharkhand,3770,89,8683
2020-07-28,Karnataka,37685,1953,101465
2020-07-28,Kerala,10045,63,19727
2020-07-28,Ladakh,1066,4,1306
2020-07-28,Madhya Pradesh,19791,820,28589
2020-07-28,Maharashtra,221944,13883,383723
2020-07-28,Manipur,1596,0,2286
2020-07-28,Meghalaya,186,5,738
2020-07-28,Mizoram,193,0,384
2020-07-28,Nagaland,569,5,1385
2020-07-28,Odisha,17374,147,26892
2020-07-28,Puducherry,1720,43,2872
2020-07-28,Punjab,9064,318,13769
2020-07-28,Rajasthan,26123,631,36878
2020-07-28,Sikkim,174,1,555
2020-07-28,Tamil Nadu,162249,3571,220716
2020-07-28,Telengana,42909,480,57142
2020-07-28,Tripura,2467,17,4049
2020-07-28,Uttarakhand,3675,66,6328
2020-07-28,Uttar Pradesh,42833,1456,70493
2020-07-28,West Bengal,39917,1411,60830
2020-07-29,Andaman and Nicobar Islands,196,1,363
2020-07-29,Andhra Pradesh,52622,1148,110297
2020-07-29,Arunachal Pradesh,617,3,1330
2020-07-29,Assam,26618,88,34947
2020-07-29,Bihar,28856,269,43843
2020-07-29,Chandigarh,599,14,934
2020-07-29,Chhattisgarh,5439,46,8257
2020-07-29,Dadra and Nagar Haveli and Daman and Diu,596,2,982
2020-07-29,Delhi,117507,3881,132275
2020-07-29,Goa,3595,36,5287
2020-07-29,Gujarat,42412,2372,57982
2020-07-29,Haryana,25758,406,32876
2020-07-29,Himachal Pradesh,1234,14,2330
2020-07-29,Jammu and Kashmir,10885,333,18879
2020-07-29,Jharkhand,3868,89,9078
2020-07-29,Karnataka,40504,2055,107001
2020-07-29,Kerala,10724,67,20894
2020-07-29,Ladakh,1067,6,1327
2020-07-29,Madhya Pradesh,20343,830,29217
2020-07-29,Maharashtra,232277,14165,391440
2020-07-29,Manipur,1612,0,2317
2020-07-29,Meghalaya,194,5,779
2020-07-29,Mizoram,198,0,384
2020-07-29,Nagaland,577,5,1460
2020-07-29,Odisha,18061,154,28107
2020-07-29,Puducherry,1782,47,3011
2020-07-29,Punjab,9752,336,14378
2020-07-29,Rajasthan,27202,644,38514
2020-07-29,Sikkim,186,1,579
2020-07-29,Tamil Nadu,166956,3659,227688
2020-07-29,Telengana,42909,480,57142
2020-07-29,Tripura,2621,21,4269
2020-07-29,Uttarakhand,3720,70,6587
2020-07-29,Uttar Pradesh,44520,1497,73951
2020-07-29,West Bengal,42022,1449,62964
2020-07-30,Andaman and Nicobar Islands,201,2,428
2020-07-30,Andhra Pradesh,55406,1213,120390
2020-07-30,Arunachal Pradesh,677,3,1410
2020-07-30,Assam,27832,92,36295
2020-07-30,Bihar,30320,278,46080
2020-07-30,Chandigarh,611,14,978
2020-07-30,Chhattisgarh,5636,48,8539
2020-07-30,Dadra and Nagar Haveli and Daman and Diu,648,2,1026
2020-07-30,Delhi,118633,3907,133310
2020-07-30,Goa,3784,39,5489
2020-07-30,Gujarat,43195,2396,59126
2020-07-30,Haryana,26420,413,33631
2020-07-30,Himachal Pradesh,1332,14,2403
2020-07-30,Jammu and Kashmir,11322,348,19419
2020-07-30,Jharkhand,4035,98,9861
2020-07-30,Karnataka,42901,2147,112504
2020-07-30,Kerala,11365,68,21797
2020-07-30,Ladakh,1080,6,1347
2020-07-30,Madhya Pradesh,20934,843,30134
2020-07-30,Maharashtra,239755,14463,400651
2020-07-30,Manipur,1639,0,2458
2020-07-30,Meghalaya,207,5,784
2020-07-30,Mizoram,215,0,398
2020-07-30,Nagaland,595,5,1513
2020-07-30,Odisha,18939,159,29175
2020-07-30,Puducherry,1874,47,3177
2020-07-30,Punjab,10213,361,14946
2020-07-30,Rajasthan,27569,650,38964
2020-07-30,Sikkim,198,1,596
2020-07-30,Tamil Nadu,172883,3741,234114
2020-07-30,Telengana,43751,492,58906
2020-07-30,Tripura,2678,21,4485
2020-07-30,Uttarakhand,3811,72,6866
2020-07-30,Uttar Pradesh,45807,1530,77334
2020-07-30,West Bengal,44116,1490,65258
2020-07-31,Andaman and Nicobar Islands,201,4,471
2020-07-31,Andhra Pradesh,60024,1281,130557
2020-07-31,Arunachal Pradesh,827,3,1484
2020-07-31,Assam,29080,94,38407
2020-07-31,Bihar,31350,282,48477
2020-07-31,Chandigarh,647,14,1016
2020-07-31,Chhattisgarh,5921,51,8761
2020-07-31,Dadra and Nagar Haveli and Daman and Diu,668,2,1064
2020-07-31,Delhi,119724,3936,134403
2020-07-31,Goa,4005,42,5704
2020-07-31,Gujarat,44074,2418,60285
2020-07-31,Haryana,27340,417,34254
2020-07-31,Himachal Pradesh,1387,14,2506
2020-07-31,Jammu and Kashmir,11842,365,19869
2020-07-31,Jharkhand,4176,103,10167
2020-07-31,Karnataka,46694,2230,118632
2020-07-31,Kerala,12159,70,22303
2020-07-31,Ladakh,1094,7,1378
2020-07-31,Madhya Pradesh,21657,857,30968
2020-07-31,Maharashtra,248615,14729,411798
2020-07-31,Manipur,1672,4,2505
2020-07-31,Meghalaya,210,5,803
2020-07-31,Mizoram,234,0,408
2020-07-31,Nagaland,625,5,1566
2020-07-31,Odisha,19746,169,30378
2020-07-31,Puducherry,1958,48,3298
2020-07-31,Punjab,10509,370,15456
2020-07-31,Rajasthan,28385,663,40145
2020-07-31,Sikkim,214,1,610
2020-07-31,Tamil Nadu,178178,3838,239978
2020-07-31,Telengana,44572,505,60717
2020-07-31,Tripura,2962,21,4706
2020-07-31,Uttarakhand,3996,76,7065
2020-07-31,Uttar Pradesh,46803,1587,81039
2020-07-31,West Bengal,46256,1536,67692
2020-08-01,Andaman and Nicobar Islands,214,5,548
2020-08-01,Andhra Pradesh,63864,1349,140933
2020-08-01,Arunachal Pradesh,918,3,1591
2020-08-01,Assam,30357,98,40269
2020-08-01,Bihar,33358,296,51233
2020-08-01,Chandigarh,667,15,1051
2020-08-01,Chhattisgarh,6230,53,9086
2020-08-01,Dadra and Nagar Haveli and Daman and Diu,686,2,1100
2020-08-01,Delhi,120930,3963,135598
2020-08-01,Goa,4211,45,5913
2020-08-01,Gujarat,44907,2441,61438
2020-08-01,Haryana,28227,421,34965
2020-08-01,Himachal Pradesh,1459,14,2564
2020-08-01,Jammu and Kashmir,12217,377,20359
2020-08-01,Jharkhand,4314,106,10958
2020-08-01,Karnataka,49788,2314,124115
2020-08-01,Kerala,13023,73,23613
2020-08-01,Ladakh,1095,7,1404
2020-08-01,Madhya Pradesh,22271,867,31806
2020-08-01,Maharashtra,256158,14994,422118
2020-08-01,Manipur,1689,5,2621
2020-08-01,Meghalaya,215,5,823
2020-08-01,Mizoram,247,0,412
2020-08-01,Nagaland,635,5,1693
2020-08-01,Odisha,20518,177,31877
2020-08-01,Puducherry,2100,49,3472
2020-08-01,Punjab,10734,386,16119
2020-08-01,Rajasthan,29035,674,41298
2020-08-01,Sikkim,231,1,639
2020-08-01,Tamil Nadu,183956,3935,245859
2020-08-01,Telengana,45388,519,62703
2020-08-01,Tripura,3327,21,4978
2020-08-01,Uttarakhand,4168,80,7183
2020-08-01,Uttar Pradesh,48863,1630,85461
2020-08-01,West Bengal,48374,1581,70188
2020-08-02,Andaman and Nicobar Islands,226,7,636
2020-08-02,Andhra Pradesh,76614,1407,150209
2020-08-02,Arunachal Pradesh,969,3,1673
2020-08-02,Assam,31442,101,41726
2020-08-02,Bihar,34994,309,54240
2020-08-02,Chandigarh,683,18,1079
2020-08-02,Chhattisgarh,6610,55,9385
2020-08-02,Dadra and Nagar Haveli and Daman and Diu,725,2,1145
2020-08-02,Delhi,122131,3989,136716
2020-08-02,Goa,4438,48,6193
2020-08-02,Gujarat,45699,2464,62463
2020-08-02,Haryana,29080,428,35758
2020-08-02,Himachal Pradesh,1502,14,2634
2020-08-02,Jammu and Kashmir,12871,388,20972
2020-08-02,Jharkhand,4513,113,11686
2020-08-02,Karnataka,53648,2412,129287
2020-08-02,Kerala,13775,81,24742
2020-08-02,Ladakh,1108,7,1462
2020-08-02,Madhya Pradesh,22969,876,32614
2020-08-02,Maharashtra,266883,15316,431719
2020-08-02,Manipur,1699,6,2756
2020-08-02,Meghalaya,252,5,856
2020-08-02,Mizoram,253,0,468
2020-08-02,Nagaland,640,5,1831
2020-08-02,Odisha,21274,187,33479
2020-08-02,Puducherry,2198,51,3606
2020-08-02,Punjab,11075,405,17063
2020-08-02,Rajasthan,29977,690,42646
2020-08-02,Sikkim,269,1,650
2020-08-02,Tamil Nadu,190966,4034,251738
2020-08-02,Telengana,46502,530,64786
2020-08-02,Tripura,3463,23,5233
2020-08-02,Uttarakhand,4330,83,7447
2020-08-02,Uttar Pradesh,51334,1677,89048
2020-08-02,West Bengal,50517,1629,72777
2020-08-03,Andaman and Nicobar Islands,242,8,734
2020-08-03,Andhra Pradesh,82886,1474,158764
2020-08-03,Arunachal Pradesh,996,3,1698
2020-08-03,Assam,32384,105,42904
2020-08-03,Bihar,36389,329,57024
2020-08-03,Chandigarh,698,19,1117
2020-08-03,Chhattisgarh,6991,58,9531
2020-08-03,Dadra and Nagar Haveli and Daman and Diu,766,2,1184
2020-08-03,Delhi,123317,4004,137677
2020-08-03,Goa,4668,53,6530
2020-08-03,Gujarat,46504,2486,63562
2020-08-03,Haryana,29690,433,36519
2020-08-03,Himachal Pradesh,1559,14,2703
2020-08-03,Jammu and Kashmir,13127,396,21416
2020-08-03,Jharkhand,4682,118,12523
2020-08-03,Karnataka,57725,2496,134819
2020-08-03,Kerala,14463,82,25911
2020-08-03,Ladakh,1108,7,1466
2020-08-03,Madhya Pradesh,23550,886,33535
2020-08-03,Maharashtra,276809,15576,441228
2020-08-03,Manipur,1737,7,2831
2020-08-03,Meghalaya,264,5,874
2020-08-03,Mizoram,258,0,482
2020-08-03,Nagaland,648,5,1935
2020-08-03,Odisha,21955,197,34913
2020-08-03,Puducherry,2309,52,3806
2020-08-03,Punjab,11466,423,17853
2020-08-03,Rajasthan,30710,703,43804
2020-08-03,Sikkim,289,1,658
2020-08-03,Tamil Nadu,196483,4132,257613
2020-08-03,Telengana,47590,540,66677
2020-08-03,Tripura,3605,27,5374
2020-08-03,Uttarakhand,4437,86,7593
2020-08-03,Uttar Pradesh,53168,1730,92921
2020-08-03,West Bengal,52730,1678,75516
2020-08-04,Andaman and Nicobar Islands,263,10,830
2020-08-04,Andhra Pradesh,88672,1537,166586
2020-08-04,Arunachal Pradesh,1063,3,1758
2020-08-04,Assam,33428,109,45275
2020-08-04,Bihar,38228,330,59328
2020-08-04,Chandigarh,706,19,1159
2020-08-04,Chhattisgarh,7256,61,9779
2020-08-04,Dadra and Nagar Haveli and Daman and Diu,860,2,1274
2020-08-04,Delhi,124254,4021,138482
2020-08-04,Goa,4876,56,6816
2020-08-04,Gujarat,47478,2508,64585
2020-08-04,Haryana,30470,440,37173
2020-08-04,Himachal Pradesh,1658,14,2818
2020-08-04,Jammu and Kashmir,14032,407,22006
2020-08-04,Jharkhand,4792,125,13478
2020-08-04,Karnataka,62500,2594,139571
2020-08-04,Kerala,15278,84,26873
2020-08-04,Ladakh,1109,7,1485
2020-08-04,Madhya Pradesh,24099,900,34285
2020-08-04,Maharashtra,287030,15842,450196
2020-08-04,Manipur,1766,7,2920
2020-08-04,Meghalaya,264,5,902
2020-08-04,Mizoram,266,0,501
2020-08-04,Nagaland,657,5,2129
2020-08-04,Odisha,23074,207,36297
2020-08-04,Puducherry,2411,56,3982
2020-08-04,Punjab,11882,442,18527
2020-08-04,Rajasthan,31458,715,44975
2020-08-04,Sikkim,297,1,688
2020-08-04,Tamil Nadu,202283,4241,263222
2020-08-04,Telengana,49675,563,68946
2020-08-04,Tripura,3675,28,5505
2020-08-04,Uttarakhand,4538,90,7800
2020-08-04,Uttar Pradesh,55393,1778,97362
2020-08-04,West Bengal,54818,1731,78232
2020-08-05,Andaman and Nicobar Islands,277,12,928
2020-08-05,Andhra Pradesh,95625,1604,176333
2020-08-05,Arunachal Pradesh,1105,3,1790
2020-08-05,Assam,34421,115,48161
2020-08-05,Bihar,40348,347,61788
2020-08-05,Chandigarh,715,20,1206
2020-08-05,Chhattisgarh,7613,69,10202
2020-08-05,Dadra and Nagar Haveli and Daman and Diu,919,2,1325
2020-08-05,Delhi,125226,4033,139156
2020-08-05,Goa,5114,60,7075
2020-08-05,Gujarat,48376,2533,65599
2020-08-05,Haryana,31226,448,37796
2020-08-05,Himachal Pradesh,1710,14,2879
2020-08-05,Jammu and Kashmir,14856,417,22396
2020-08-05,Jharkhand,5164,128,13940
2020-08-05,Karnataka,69272,2704,145830
2020-08-05,Kerala,16299,87,27956
2020-08-05,Ladakh,1127,7,1534
2020-08-05,Madhya Pradesh,25414,912,35082
2020-08-05,Maharashtra,299356,16142,457956
2020-08-05,Manipur,1814,7,3018
2020-08-05,Meghalaya,330,5,917
2020-08-05,Mizoram,282,0,504
2020-08-05,Nagaland,659,5,2405
2020-08-05,Odisha,24483,216,37681
2020-08-05,Puducherry,2537,58,4147
2020-08-05,Punjab,12491,462,19015
2020-08-05,Rajasthan,32832,732,46679
2020-08-05,Sikkim,299,1,783
2020-08-05,Tamil Nadu,208784,4349,268285
2020-08-05,Telengana,50814,576,70958
2020-08-05,Tripura,3725,30,5628
2020-08-05,Uttarakhand,4847,95,8008
2020-08-05,Uttar Pradesh,57271,1817,100310
2020-08-05,West Bengal,56884,1785,80984
2020-08-06,Andaman and Nicobar Islands,326,14,1027
2020-08-06,Andhra Pradesh,104354,1681,186461
2020-08-06,Arunachal Pradesh,1210,3,1855
2020-08-06,Assam,35892,121,50445
2020-08-06,Bihar,42414,355,64770
2020-08-06,Chandigarh,715,20,1270
2020-08-06,Chhattisgarh,7871,71,10407
2020-08-06,Dadra and Nagar Haveli and Daman and Diu,960,2,1366
2020-08-06,Delhi,126116,4044,140232
2020-08-06,Goa,5287,64,7423
2020-08-06,Gujarat,49433,2556,66669
2020-08-06,Haryana,31960,455,38548
2020-08-06,Himachal Pradesh,1762,14,2916
2020-08-06,Jammu and Kashmir,15244,426,22955
2020-08-06,Jharkhand,5703,136,14888
2020-08-06,Karnataka,74679,2804,151449
2020-08-06,Kerala,17533,94,29151
2020-08-06,Ladakh,1164,7,1592
2020-08-06,Madhya Pradesh,26064,929,35734
2020-08-06,Maharashtra,305521,16476,468265
2020-08-06,Manipur,1862,7,3093
2020-08-06,Meghalaya,330,5,929
2020-08-06,Mizoram,286,0,537
2020-08-06,Nagaland,685,6,2498
2020-08-06,Odisha,25738,225,39018
2020-08-06,Puducherry,2668,65,4433
2020-08-06,Punjab,12943,491,19856
2020-08-06,Rajasthan,33849,745,47272
2020-08-06,Sikkim,303,1,800
2020-08-06,Tamil Nadu,214815,4461,273460
2020-08-06,Telengana,52103,589,73050
2020-08-06,Tripura,3793,31,5725
2020-08-06,Uttarakhand,5233,98,8254
2020-08-06,Uttar Pradesh,60558,1857,104388
2020-08-06,West Bengal,58962,1846,83800
2020-08-07,Andaman and Nicobar Islands,355,16,1123
2020-08-07,Andhra Pradesh,112870,1753,196789
2020-08-07,Arunachal Pradesh,1245,3,1948
2020-08-07,Assam,37224,126,52817
2020-08-07,Bihar,43537,363,67788
2020-08-07,Chandigarh,777,20,1327
2020-08-07,Chhattisgarh,8088,77,10932
2020-08-07,Dadra and Nagar Haveli and Daman and Diu,973,2,1391
2020-08-07,Delhi,127124,4059,141531
2020-08-07,Goa,5453,66,7614
2020-08-07,Gujarat,50350,2583,67699
2020-08-07,Haryana,32640,458,39303
2020-08-07,Himachal Pradesh,1865,14,3047
2020-08-07,Jammu and Kashmir,15708,436,23454
2020-08-07,Jharkhand,6594,145,15756
2020-08-07,Karnataka,80281,2897,158254
2020-08-07,Kerala,18333,97,30449
2020-08-07,Ladakh,1177,7,1595
2020-08-07,Madhya Pradesh,26902,946,36564
2020-08-07,Maharashtra,316375,16792,479779
2020-08-07,Manipur,1905,8,3217
2020-08-07,Meghalaya,345,5,990
2020-08-07,Mizoram,288,0,539
2020-08-07,Nagaland,819,6,2580
2020-08-07,Odisha,26888,235,40717
2020-08-07,Puducherry,2808,70,4621
2020-08-07,Punjab,13659,517,20891
2020-08-07,Rajasthan,35131,757,48996
2020-08-07,Sikkim,353,1,829
2020-08-07,Tamil Nadu,221087,4571,279144
2020-08-07,Telengana,53239,601,75257
2020-08-07,Tripura,3860,36,5853
2020-08-07,Uttarakhand,5427,98,8552
2020-08-07,Uttar Pradesh,63402,1918,108974
2020-08-07,West Bengal,61023,1902,86754
2020-08-08,Andaman and Nicobar Islands,425,19,1222
2020-08-08,Andhra Pradesh,120464,1842,206960
2020-08-08,Arunachal Pradesh,1326,3,2049
2020-08-08,Assam,38809,132,55496
2020-08-08,Bihar,44482,369,71304
2020-08-08,Chandigarh,820,23,1374
2020-08-08,Chhattisgarh,8319,87,11408
2020-08-08,Dadra and Nagar Haveli and Daman and Diu,1014,2,1437
2020-08-08,Delhi,128232,4082,142723
2020-08-08,Goa,5595,70,7947
2020-08-08,Gujarat,51720,2605,68768
2020-08-08,Haryana,33444,467,40054
2020-08-08,Himachal Pradesh,1954,14,3150
2020-08-08,Jammu and Kashmir,16218,449,23927
2020-08-08,Jharkhand,7391,151,16465
2020-08-08,Karnataka,84232,2998,164924
2020-08-08,Kerala,19147,102,31700
2020-08-08,Ladakh,1194,9,1614
2020-08-08,Madhya Pradesh,27621,962,37298
2020-08-08,Maharashtra,327281,17092,490262
2020-08-08,Manipur,1926,10,3466
2020-08-08,Meghalaya,411,5,1006
2020-08-08,Mizoram,289,0,566
2020-08-08,Nagaland,824,7,2657
2020-08-08,Odisha,28698,247,42550
2020-08-08,Puducherry,2914,75,4862
2020-08-08,Punjab,14040,539,21930
2020-08-08,Rajasthan,36195,767,50157
2020-08-08,Sikkim,406,1,854
2020-08-08,Tamil Nadu,227575,4690,285024
2020-08-08,Telengana,54330,615,77513
2020-08-08,Tripura,4084,37,5999
2020-08-08,Uttarakhand,5731,112,8901
2020-08-08,Uttar Pradesh,66834,1981,113378
